osm_type,osm_id,otherIDs
w,288026428,n2915766386 n275282904 n308668564 n1837765317 hsecondary
w,289041620,n2895976208 n59430759 n3021045818 hprimary
w,295380214,n323144044 n323144039
w,295558401,n2992871676 n39284707 n486342875 n486342877 n36125927 n486342879 n486342882 n36125930 n36125932 n486342887 n486342885 n36125934 n36125936 n1927165668 n486342889 n36125938 n486342891 n36125940 n36125942 n36125946 n3362512341 n486342894 n36125948 n354626937 hsecondary
w,295558402,n2992872351 n2992871676 hsecondary
w,297699607,n3015986737 n49872866
w,297699629,n498566287 n498566288 n498566289 n498566290 n498566291 n498566292 n3041110860 n498566293 n498566294 n498566295 n498566296 n498566297 n498566298 n498566299 n498566300 n498566301 n498566302 n3041110862 n498566303 n498566304 n498566305 n498566306 n498566307 n498566308 n498566309 n498566310 n498566311 n3041110871 n498566312 n3881111658 n498566313 n498566314 n498566315 n3041110869 n3041110868 n3041110867 n3024737035 n498566316 n3024737034 n3041110864 n498566317 n3041110863 n498566318 n3024736931 n498566319 n498566320 n3024736928 n498566321 n3024736929 n3024736930 n498566322 n3024736932 n498566323 n498566324 n3024737033 n498566325 n3041110865 n3041110866 n498566326 n498566327 n3041110870 n498566328 n498566329 n498566330 n498566331 n3041110876 n498566332 n3041110875 n498566333 n3041110873 n498566334 n3041110872 n498566335 n3041110874 n498566338 n498566339 n498566340 n498566341 n498566342 n498566337 n498566343 n498566344 n498566345 n498566346 n498566347 n498566348 n498566351 n5792364775 n498566355 hpath
w,297716081,n2149173141 n2149173135 n3027298586 n3016171251 n2149173147 n2149173128 n3027298583 n2149173126 n3027298568 n2149173143 n3027298549 n2149173129 n3027298529 n2149173131 n3027298519 n2149173130 n3027298517 n3027298515 n2149173127 n3027298508 n3027298507 n2149173137 n3027298502 n3027298497 n2149173138 n3027298489 n3027298486 n2149173132 n3027298481 n2149173142 n2149173133 n3027298451 n2149173140 n3027298430 n3041110196 n3027298420 n3027298410 n2149173139 n3027298398 n3027298389 n1782069855 htrack
w,297716083,n498566091 n1364179638
w,297737078,n269468940 n269468939 n1001319206 n269468938 hprimary
w,297976846,n545752220 n1339404278 n5480882543 n32011309 n545755065 n4629873237 n2349201068 n4632155673 n2822621047 n1038454161 n32011310 n1353718443 n32011311 n5480901607 n2822620728 n32011312 n2822620348 n5480901602 n545752448 n413764739 n2822619875 n32011313 n1339405156 n2822619716 n2822619678 n2822619668 n452385435 hprimary
w,297976998,n482292866 n341550861 n3049441289 n1256051221 n3049441249 n32011287 n341551883 n3049441121 n32011288 n1256051189 n1256051223 n3049440809 n3049440803 n32011289 n498464851 n341552938 n341551623 n3557252889 n3557252888 n3557252887 n355295216 hprimary
w,297976999,n268497916 n3557281914 n3557252912 n482292866 hprimary
w,298204908,n3021045756 n995356645 hprimary
w,298204914,n367967101 n32011339 n5478623887 n5478623883 n444424922 n3018766378 n693323581 n693323579 n32011340 n316511091 hprimary
w,298204931,n995356665 n3021045759 n1038339249 n3021045758 n3021045756 hprimary
w,298204932,n2688321286 n599649866 hprimary
w,298204981,n3021045817 n2925948986 hprimary
w,298204982,n3021045777 n299950746 hprimary
w,298204983,n3021045818 n3021045817 hprimary
w,298204984,n299950746 n3021045779 n568302635 n5478574509 n5478574513 n598626448 hprimary
w,298792911,n1364179610 n3041971421 n1364750683 n3041971422 n3027299097 n3041971425 n1364750687 n3041971428 n3041971429 n3041974535 n1364750707 n3041974541 n1364750723 n3041974544 n1364750727 htrack
w,298792986,n523962296 n3016171550 n3043043670 n523962299 n3043043675 n3043043676 n523962306 n3043043685 n523962312 n3043043704 n523962314 n3043043706 n3043043707 n523962315 n523962316 n3027300421 n523962318 n3027300427 n523962325 n523962329 n523962330 n3027300437 n523962336 n3027300445 n523962342 n3043043856 n3027300451 n523962349 n3027300456 n523962355 n3027300457 n523962362 n523962370 n523962372 n3027300473 n3027300476 n3027300477 n3027300482 n3027300484 n3027300491 n523962374 n3027300486 n3027300483 n3027300487 n523962375 n523962377 n523962381 n523962387 n523962398 n523962408 n523962416 n523962419 n523962421 n3027300505 n523962425 n523962429 n3043043880 n523962430 n523962436 n3027300510 n523962442 n523962448 n523962454 n3043043878 n523962459 n3043043879 n3043043881 n523962462 n3027300512 n3027300513 n3043043882 n523962465 n3043043883 n3027300514 n3043043884 n3043043885 n523962467 n523962474 n3027300516 n3043043889 n3027300517 n3043043888 n523962491 n3043043887 n3043043886 n523962485 n523962497 n523962503 n523962509 n3027300518 n523962516 n3027300519 n523962521 n3027300521 n3043043890 n3043043891 n523962523 n3043043892 n3027300522 n3027300523 n523962527 hpath
w,298792997,n2300237431 n4717495725 n300208694 n4717495721 n4717495722 n300208695 n3016171310 n4717495723 n2300237430 n3016171298 n3016171293 n300208696 n3041110197 n3016171281 n3016171268 n3016171260 n300208697 n2149173141 hpath
w,298793006,n926909648 n523963041 n3027300775 n523963043 n3027300776 n3027300777 n523963050 n3027300779 n3027300781 n3027300782 n523963053 n3027300783 n3027300784 n3027300785 n523963064 n523963068 n3027300786 n3027300787 n3027300790 n3027300788 n3027300789 n3027300792 n3027300795 n3027300796 n3027300798 n523963057 n3027300800 n3027300801 n3027300799 n523963078 n3027300793 n3027300791 n3027300794 n3027300797 n523963082 n3027300802 n3027300804 n3027300805 n3027300807 n523963090 n3027300808 n523963098 n3027300810 n3027300812 n3027300813 n3027300814 hpath
w,298793054,n3027301129 n454900520 n454900521 n454900522 n4294896821 n1215419264 n1215419572 n4294896824 n454900523 n454900524 htrack
w,298793055,n1501970583 n1501970593 n1501970596 n1501970597 n3027296284 n1501970598 n300211429 htrack
w,298793056,n1782069855 n3027298378 n4474353677 n1782069853 n3027298339 n3027298322 n1782069852 n3027298253 n3027298127 n3027298089 n3408926385 n1782069850 n3027298041 n3027298012 n1782069848 n1782069846 n4200519184 n3027297940 n1782069844 n3027297818 n3027297810 n3027297809 n3027297821 n3027297830 n1782069842 n3027297786 n3027297778 n3027297754 n3027297743 n1782069840 n3027297611 n3027297591 n1782069813 n3408926384 n3027297566 n3027297546 n1782069805 n3027297330 n3027297311 n3027297278 n1782069798 n3027297247 n3027297235 n3027297031 n3027297022 n3027297019 n3027297017 n1782069794 n3027296995 n3027296981 n3027296977 n3027296967 n3027296962 n3027296953 n3027296947 n3027296823 n3027296803 n1782069789 n3027296781 n3408926383 n1782069783 n3027296772 n2640130748 n3408926382 n3027296757 n3027296752 n3027296750 n2640130744 n2640130738 n4880703361 n1782069774 n3027296315 n300208740 hpath
w,298855636,n3028183558 n3028183561 n1501970271 n1501970272 n3028183590 n3028183600 n3028183605 n1501970276 n3028183624 n1501970279 n3028183740 n3028183755 n3028183794 n1501970283 n3028183808 n3028183812 n3028183818 n3028183821 n1501970285 n3028183831 n3028183938 n3028183945 n1501970292 n3028183973 n1300187820 n3028184037 n1501970295 n3028184071 n1501970298 n3028184094 n1501970300 n3028184111 n3028184118 n1501970301 n3028184234 n1300187807 n3028184247 n1501970311 n3028184256 n1501970314 n3028184265 n1501970320 n3028184271 n3028184277 n1501970334 n3028184286 n3028184290 n1501970342 n3028184310 n1300187825 n3028184433 n1501970352 n3028184452 n1501970375 n1501970390 n1501970401 n3028184485 n1501970407 n3028184500 n3028184504 n1300187823 n3028184527 n3028184532 n1501970442 n1300187815 n3028184553 n3028184557 n1501970446 n3028184559 n1501970459 n1501970471 n3028184562 n1501970487 n3028184565 n1501970506 n1501970508 n3028184570 n1501970511 n3028184573 n3028184574 n1501970513 n1300187805 n1501970517 n3028184585 n1501970540 n1501970542 htrack
w,298855654,n3028181701 n3028181695 n3028181698 n3028181713 n3028181724 n3028181734 n3028181719 n3028181703 n3028181696 n3028181693 n3028181689 n3028181685 n3028181683 n3028181680 n3028181676 n3028181672 n3028181671 n3028181668 n3028181666 n3028181665 n3028181662 n3028181661 n3028181659 n3028181658 n3028181656 n3028181654 n3028181653 n3028181650 n3028181648 n3028181646 n3028181644 n3028181642 n3028181638 n3028181634 n3028181531 n3028181527 n3028181522 n3028181519 n3028181516 n3028181511 n3028181504 n3028181498 n3028181495 n3028181490 n3028181481 n3028181478 n3028181470 n3028181463 n3028181460 n3028181455 n3028181448 n3028181445 n3028181442 n3028181434 n3028181332 n3028181329 n3028181328 n3028181324 n3028181323 n3028181321 n3028181320 n3028181319 n3028181318 n3028181317 n3028181316 n3028181315 n3028181314 n3028181311 n3028181304 n3028181300 n3028181296 n3028181294 n3028181292 n3028181288 n3028181285 n3028181282 n3028181281 n3028181279 n3028181278 n3028181276 n3028181272 n3028181270 n3028181268 n3028181266 n3028181265 n3028181263 n3028181262 n3028181260 n3028181259 n3028181257 n3028181256 n3028181255 n3028181254 n3028181253 n3028181252 n3028181250 n3028181248 n3028181246 n3028181244 n3028181241 n3028180429 n3028180422 n3028180415 n3028180410 n3028180407 n3028180405 n3028180402 n3028180398 n3028180394 n3028180390 n3028180388 hpath
w,298855655,n1501969716 n3028182030 n3028182021 n3028182002 n3028181967 n3028181952 n3028181943 n3028181828 n3028181810 n3028181792 n3028181782 n3028181771 n3028181761 n3028181743 n3028181733 n3028181720 n3028181707 htrack
w,298855662,n3028181705 n3028181701 hpath
w,298855676,n1501969716 n1501969717 n1501969733 n1501969757 n1501969786 n1501969800 n1501969814 n1501969840 n1501969859 n1501969937 n1501969962 n1501969973 n1501969978 n1501969986 n1501969995 n1501970003 n1501970027 n1501970041 n1501970067 n1501970082 n1501970101 n1501970118 n1501970125 n1501970132 n1501970136 n1501970144 n1501970147 n1501970148 htrack
w,298855685,n3028181707 n3028181702 n3028181700 n3028181697 n3028181699 n3028181705 hpath
w,298855691,n1501970210 n1501970211 n1501970215 n3028183284 n3028183287 n3028183292 n3028183296 n1501970219 n1501970222 n1501970224 n3028183318 n1501970226 n3028183327 n1501970227 n1501970228 n3028183337 n3028183339 n1501970229 n3028183343 n1501970230 n3028183350 n1501970231 n3028183352 n1501970232 n3028183363 n3028183366 n1300187809 n3028183375 n3028183376 n3028183380 n1501970235 n1501970237 n3028183389 n1501970238 n3028183392 n1501970240 n3028183393 n1501970243 n3028183395 n1501970244 n3028183397 n3028183400 n3028183403 n3028183404 n3028183406 n1300187813 n3028183407 n3028183410 n3028183411 n1501970246 n3028183414 n3028183415 n1501970254 n3028183420 n1501970256 n3028183424 n3028183425 n1300187798 n3028183429 n3028183431 n3028183533 n3028183534 n1501970260 n3028183537 n3028183539 n1300187802 n3028183540 n1501970262 n1501970265 n3028183549 n1501970267 n3028183558 htrack
w,299038862,n1501970542 n1501970544 n1501970546 n1501970548 n1501970551 n3028184601 n1501970553 n3028184606 n1501970560 n3028184613 n2640130718 n1501970563 n1501970566 n1501970570 n1501970579 n3028184712 n1501970582 n1501970583 htrack
w,299286264,n684069039 n469133183 n434338643 n1501969328 n3028180386 n1501969330 n3028180387 n1501969332 n3028180393 n1499751016 htrack
w,299286273,n3032751128 n3032751127 n3032751125 n3032751122 n3032751117 n3032751118 n3032751119 n3032751115 n3032751110 n3032751105 n3032751099 n3032751093 n3032751090 n3032751085 n3032751079 n3032751073 n3032751064 n3032751060 n3032751057 n3032751052 n3032751050 n3032751048 n3032751045 n3032751042 n3032751046 n3032751051 n3032751053 n3032751055 n3032751058 n3032751061 n3032751063 n3032751065 n3032751067 n3032751072 n3032751078 n3032751081 n3032751086 n3032751089 n3032751092 n3032751094 n3032751097 n3032751103 n3032751107 n3032751108 n3032751112 n3032751114 n3032751116 n3032751120 n3032751123 n3032751126 n3032751433 n3032751435 n3032751439 n3032751444 n3032751447 n3032751449 n3032751453 n3032751463 n3032751469 n3032751477 n3032751487 n3032751495 n3032751499 n3032751508 n3032751517 n3032751523 n3032751528 n3032751733 n3032751743 n3032751753 n3032751779 n3032751808 n3032751817 n3032751819 n3032751821 n3032751823 n3032751826 n3032751828 n3032751831 n3032752236 n3032752245 n3032752248 n3032752250 n3032752254 n3032752256 n3032752258 n3032752262 n3032752264 n3032752285 n3032752295 n3032752296 n3032752300 n3032752303 n3032752307 n3032752313 n3032752316 n3032752322 n3032752323 n3032752325 n3032752326 n3032752328 n3032752329 n3032752740 n3032752743 n3032752747 n3032752749 n3032752750 n3032752753 n3032752754 n3032752755 n3032752757 n3032752759 n3032752761 n3032752763 n3032752766 n3032752769 n3032752773 n3032752777 n3032752780 n3032752785 n3032752787 n3032752791 n3032752792 n3032752807 n3032752825 n3032752934 n3032752944 n3032752955 n3032752964 n3032752979 n3032752988 n3032752994 n3032753003 n3032753027 n3032753032 n3032753236 n3032753238 n3032753241 n3032753244 n3032753249 n3032753251 n3028180388 hpath
w,299346357,n414183181 n3033339061 n414183188 n3033339057 n414183194 n3033339054 n3033339053 n3033339052 n414183209 n3033339051 n414183212 n3033339050 n414183217 n414183218 n3033339049 n414183221 n3033339048 n3033339047 n414183227 n3033339046 n3033339045 n414183229 n414183233 n3033339044 n3033339043 n3033339042 n3033339041 n414183237 n3033339039 n414183240 n3033339038 n414183243 n3033339037 n414183252 n3033339036 n3033339035 n414183254 n3033339034 n3033339033 n3033338632 n3033338631 n3033338630 n414183258 n3033338629 n3033338628 n3033338627 n414183264 n3033338626 n3033338625 n414183268 n3033338624 n414183273 n3033338623 n3033338622 n414183277 n3033338621 n3033338620 n3033338619 n3033338618 n1341215967 n3033338615 n3033338613 n414183286 n3033338609 n3033338605 n3033338602 n414183288 n4209476345 n3033338596 n4866846721 n3033338594 n414183294 n3033338593 n3033338592 n3033338591 n794209196 htrack
w,299346361,n414182978 n450178086 n450178087 n414182988 n1506564058 n2169038773 n414182995 n1506564061 n2169038771 n414183006 n414183009 n2169038769 n414183013 n2169038767 n2169038765 n3033339645 n414183020 n3033339643 n2169038763 n3033339642 n414183028 n3033339641 n2169038762 n2169038761 n414183034 n3033339639 n2169038760 n414183042 n3033339637 n2169038759 n3033339635 n414183048 n3033339634 n3033339531 n3033339530 n414183058 n3033339526 n4866829311 n414183062 n3033339510 n414183070 n3033339498 n3033339495 n3033339492 n1506564065 n3033339484 n414183084 n1506564074 n3033339470 n3033339463 n3033339453 n3033339444 n3033339439 n414183098 n3033339327 n3033339315 n1506564077 n3033339297 n3033339288 n414183113 n3033339277 n3033339274 n3033339270 n3033339259 n414183132 n3033339231 n414183138 n3033339205 n1506564083 n3033339190 n3033339186 n414183145 n3033339178 n3033339173 n3033339165 n414183151 n3033339142 n414183154 n3033339119 n3033339107 n414183159 n3033339100 n3033339098 n414183166 n3033339084 n414183179 n1907130865 n1907130861 n1907130859 n414183181 htrack
w,299423985,n341647907 n1339427287 n3557252929 n32011275 n3557252928 n3557252927 n413773767 n32011276 n3049441900 n3049441862 n1256051141 n3878936219 n3878936216 n1256051256 n3878936215 n32011277 n1339427392 n1256051176 n1082912890 n3878936212 n32011278 n1339427395 n1339427487 n1082912883 n3049441402 n32011279 n268497916 hprimary
w,300026614,n336434453 n3041268858 n336434458 n3041268862 n336434471 n3041268865 n336434477 n3041268867 n336434482 n336434485 n3041268868 n336434490 n336434496 n336434499 n3041268872 n3041268873 n336434503
w,300026615,n336434238 n1338455815 n1338455819 n1338455638 n5127846144 n1338455642 n3041268854 n5127846141 n3041268855 n1338455710 n336434265 hresidential
w,300026628,n617186037 n376950834 n599230756 hresidential
w,300026634,n376936337 n4880772041 n379700736
w,300207907,n523961166 n3041110783 n3041974620 n3041110781 n1580948965 n3041110779 n3041110774 n3041974617 n3041974616 n1364179645 n3041974613 n1580948865 n3041974611 n3041974609 n1364179640 n3041974606 n1580948975 n3041974599 n1580948963 n3041974593 n1580948899 n3041974591 n1364179631 n3041974588 n3041974582 n3041974573 n1364179627 n1580948955 n3041974571 n3041110230 n3041974570 n3041974569 n3041974568 n1364179623 n3041974566 n1580948873 n3041974564 n3041974563 n3041974561 n1364179621 n3041974560 n3041974559 n1364179619 n3041974558 n3041974557 n3041110219 n3041974556 n3041974554 n1364179618 n3041974552 n3041974551 n3041974550 n1364179616 n3041974549 n1364179615 n3041974548 n3041974547 n3041110217 n3041974542 n3041974540 n1364179613 n3041974536 n3041974533 n3041971431 n1364179611 n3041971426 n3041971424 n3041971423 n1364179610 htrack
